,product,value,customer
1650,"['32078802', '32842551', '31618475', '32988382', '32078970', '32079082', '32078795', '34129942', '32078935']","[1076.2166746635708, 399.58008649397294, 297.6178852695093, 253.0349200847682, 105.54651171459584, 81.51421243336533, 24.68169239602989, 18.210682594912296, 3.8743391493146437]",248895
1651,"['31047464', '31047450']","[52.34917005095697, 36.52506843159224]",364328
1652,"['36298220', '36298206', '36298381', '31047450']","[876.9585324254264, 689.2502796946033, 136.19829275876663, 36.52506843159224]",224477
1653,"['32078802', '31618321', '31618475', '32988382', '32078795', '32842551', '32078970', '34129942', '31618405', '32078935']","[1081.368219757816, 945.1447404429092, 737.4983489619906, 498.5654932260181, 384.917351807399, 336.74698368175575, 285.8383722766826, 148.9027885253545, 118.35782439901915, 69.07445737837183]",514098
1654,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",81391
1655,"['31047464', '31047450']","[52.34917005095697, 36.52506843159224]",235660
1656,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 737.4983489619906, 498.5654932260181, 148.9027885253545, 118.35782439901915]",468913
1657,"['32078802', '32078795', '32842551', '32078970', '34798386', '32078935', '34130894']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 161.6051524421832, 69.07445737837183, 49.40063491208645]",38190
1658,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038]",119678
1659,"['32078802', '32078970', '32078795', '32842551', '32078935']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788, 69.07445737837183]",127080
1660,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 148.9027885253545, 118.35782439901915]",323177
1661,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",682286
1662,"['31618475', '32988382', '34129942']","[297.6178852695093, 253.0349200847682, 18.210682594912296]",89630
1663,['31047450'],[36.52506843159224],552066
1664,"['32078802', '32842551', '32078970', '32079082', '32078795', '32078935']","[1076.2166746635708, 399.58008649397294, 105.54651171459584, 81.51421243336533, 24.68169239602989, 3.8743391493146437]",336938
1665,"['32078802', '32078970', '32078795', '32842551']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788]",269680
1666,"['31618321', '31618475', '34129942', '31618405', '32988382']","[945.1447404429092, 737.4983489619906, 148.9027885253545, 118.35782439901915, 88.98763597402909]",160859
1667,"['31618475', '32988382']","[272.0252261069808, 253.01601183589494]",372964
1668,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",822140
1669,['31047450'],[36.52506843159224],138738
1670,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",748315
1671,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",385735
1672,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",105713
1673,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",48030
1674,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",280451
1675,"['36298220', '36298206', '36298381', '31047450', '31047464']","[876.9585324254264, 689.2502796946033, 136.19829275876663, 73.77258451199832, 52.34917005095697]",394898
1676,['31047450'],[36.52506843159224],470514
1677,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 2099.3794220461164, 678.9605673147175, 159.24688011896038]",306243
1678,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 737.4983489619906, 498.5654932260181, 148.9027885253545, 118.35782439901915]",380694
1679,"['32078802', '32078970', '32078795', '32842551']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788]",461266
1680,"['36298395', '31618475', '32988382', '34129942']","[1234.2502222916794, 297.6178852695093, 253.0349200847682, 18.210682594912296]",52787
1681,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",420494
1682,['31047450'],[36.52506843159224],170068
1683,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",337356
1684,"['32078802', '32078970', '32078795', '32842551']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788]",304465
1685,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",136739
1686,"['31618475', '32988382']","[272.0252261069808, 253.01601183589494]",699504
1687,"['32078802', '32842551', '32078970', '32079082', '32078795', '32078935']","[1076.2166746635708, 399.58008649397294, 105.54651171459584, 81.51421243336533, 24.68169239602989, 3.8743391493146437]",803677
1688,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038]",827692
1689,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 737.4983489619906, 498.5654932260181, 148.9027885253545, 118.35782439901915]",226303
1690,"['32078802', '36298220', '36298206', '32078795', '32842551', '32078970', '36298381', '32078935']","[1081.368219757816, 876.9585324254264, 689.2502796946033, 384.917351807399, 336.74698368175575, 285.8383722766826, 136.19829275876663, 69.07445737837183]",623498
1691,"['32078802', '32078970', '32078795', '32842551']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788]",223292
1692,['32078795'],[24.68169239602989],324331
1693,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",327611
1694,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",82377
1695,"['31618475', '32988382']","[272.0252261069808, 253.01601183589494]",533679
1696,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",250385
1697,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",633502
1698,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",666291
1699,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",186808
1700,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",11185
1701,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",797132
1702,"['31618475', '32988382', '34129942']","[297.6178852695093, 253.0349200847682, 18.210682594912296]",11043
1703,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",595078
1704,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",648225
1705,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",463820
1706,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 2099.3794220461164, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",12067
1707,"['31618475', '32988382', '34129942']","[272.0252261069808, 253.01601183589494, 18.210682594912296]",80447
1708,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",568555
1709,"['36298220', '36298206', '36298381']","[876.9585324254264, 689.2502796946033, 136.19829275876663]",295315
1710,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038]",509145
1711,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 148.9027885253545, 118.35782439901915]",232422
1712,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 118.35782439901915, 18.210682594912296]",3126
1713,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",402158
1714,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",36771
1715,"['31618321', '31618475', '34129942', '31618405', '32988382', '31047450', '31047464']","[945.1447404429092, 737.4983489619906, 148.9027885253545, 118.35782439901915, 88.98763597402909, 73.77258451199832, 52.34917005095697]",645010
1716,['32988382'],[88.98763597402909],242595
1717,"['31618321', '36298220', '36298206', '31618475', '32988382', '36298381', '31618405', '34129942']","[945.1447404429092, 876.9585324254264, 689.2502796946033, 297.6178852695093, 253.0349200847682, 136.19829275876663, 118.35782439901915, 18.210682594912296]",10374
1718,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",39974
1719,"['32078802', '32078795', '32842551', '32078970', '32988382', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 88.98763597402909, 69.07445737837183]",480304
1720,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",543877
1721,['32988382'],[88.98763597402909],224148
1722,"['31618475', '32988382', '34129942']","[272.0252261069808, 253.01601183589494, 18.210682594912296]",170011
1723,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 737.4983489619906, 498.5654932260181, 148.9027885253545, 118.35782439901915]",401097
1724,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",609504
1725,"['32078802', '32078970', '32078795', '32842551']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788]",114363
1726,"['31618475', '32988382']","[272.0252261069808, 253.01601183589494]",124526
1727,['32988382'],[88.98763597402909],374624
1728,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",529898
1729,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 737.4983489619906, 498.5654932260181, 148.9027885253545, 118.35782439901915]",165934
1730,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",265594
1731,"['31618475', '32988382']","[272.0252261069808, 253.01601183589494]",736809
1732,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 737.4983489619906, 498.5654932260181, 148.9027885253545, 118.35782439901915]",7664
1733,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",646374
1734,['32078795'],[24.68169239602989],617316
1735,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 148.9027885253545, 118.35782439901915]",620287
1736,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",202837
1737,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",284800
1738,"['31618475', '32988382', '34129942']","[272.0252261069808, 253.01601183589494, 18.210682594912296]",669552
1739,['32988382'],[88.98763597402909],427686
1740,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",700259
1741,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 737.4983489619906, 498.5654932260181, 148.9027885253545, 118.35782439901915]",51716
1742,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",94481
1743,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 737.4983489619906, 498.5654932260181, 148.9027885253545, 118.35782439901915]",578570
1744,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",57744
1745,"['31618321', '31618475', '34129942', '31618405', '32988382', '32078970']","[945.1447404429092, 737.4983489619906, 148.9027885253545, 118.35782439901915, 88.98763597402909, 22.946484874586204]",73869
1746,"['32078802', '36298220', '32078970', '36298206', '32078795', '32842551', '36298381']","[1426.2324657128029, 876.9585324254264, 829.881066034175, 689.2502796946033, 256.8448607981492, 254.71926128307788, 136.19829275876663]",342403
1747,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",240437
